"ano2"	"dia2"	"GEP"	"Temp"	"PRP"
2005	249.25	9.91458333333333	25.6470833333333	3.94
2005	250.25	7.35875	25.8541666666667	0.39
2005	251.25	9.11041666666667	25.6425	0
2005	252.25	9.76583333333333	25.3054166666667	5.09
2005	253.25	8.82708333333333	25.7770833333333	0
2005	254.25	10.8530529069436	26.0791666666667	0
2005	255.25	10.7556460251188	26.1091666666667	0
2005	256.25	10.9434305666317	26.4391666666667	0
2005	257.25	9.55408694045815	25.47875	0
2005	258.25	9.07734408715528	24.575	3.93
2005	259.25	9.94836359522991	25.82125	0
2005	260.25	10.7242077776983	26.2875	0
2005	261.25	11.1164851150897	27.0404166666667	0
2005	262.25	11.6405364462948	27.5008333333333	0
2005	263.25	10.2181552815442	26.3095833333333	0
2005	264.25	11.032058465133	26.6166666666667	0
2005	265.25	10.8188624534403	26.615	0
2005	266.25	10.8173439421374	26.215	1.8
2005	267.25	11.0354315800063	25.3091666666667	0.13
2005	268.25	11.7390662572887	26.68	0
2005	269.25	11.3498022110552	26.1854166666667	0
2005	270.25	10.2100527470347	26.5091666666667	0
2005	271.25	9.50171767482384	25.4091666666667	2.29
2005	272.25	10.2271182925352	26.5175	0.13
2005	273.25	10.1887838259121	26.8629166666667	0
2005	274.25	10.8678420850204	27.0908333333333	0
2005	275.25	10.5093750984139	27.2541666666667	0
2005	276.25	9.80804892980169	26.2791666666667	0.65
2005	277.25	10.5406942090183	26.2279166666667	0.13
2005	278.25	10.4534663825888	26.64	0
2005	279.25	10.2956725156095	26.32	0
2005	280.25	10.2167909534614	26.6345833333333	0
2005	281.25	10.4310063531587	26.075	2.16
2005	282.25	9.49216987990968	25.9595833333333	0.13
2005	283.25	9.83731227538046	26.3475	0
2005	284.25	7.65631387318947	24.0470833333333	0
2005	285.25	7.89009821368666	24.3366666666667	0.13
2005	286.25	9.17381907563754	26.4908333333333	4.06
2005	287.25	7.75583333333333	27	0
2005	288.25	9.09	26.065	0.76
2005	289.25	10.3633531280161	26.2070833333333	0
2005	290.25	9.11750564294633	26.1483333333333	0
2005	291.25	9.58418086975309	26.4695833333333	0
